"WellID","MfgPlate","Well","AssayRow","AssayCol","WellOrder","Day","Shift","Run","RunOrder","A450","A650"
19700,209,"B8",2,8,20,19,"Evening",12,37,0.741,0.041
19701,209,"B9",2,9,21,19,"Evening",12,37,0.718,0.042
19702,209,"B10",2,10,22,19,"Evening",12,37,0.694,0.04
19703,209,"B11",2,11,23,19,"Evening",12,37,0.611,0.038
19704,209,"B12",2,12,24,19,"Evening",12,37,0.69,0.04
19705,209,"C1",3,1,25,19,"Evening",12,37,0.704,0.041
19706,209,"C2",3,2,26,19,"Evening",12,37,0.73,0.042
19707,209,"C3",3,3,27,19,"Evening",12,37,0.636,0.039
19708,209,"C4",3,4,28,19,"Evening",12,37,0.744,0.044
19709,209,"C5",3,5,29,19,"Evening",12,37,0.672,0.042
19710,209,"C6",3,6,30,19,"Evening",12,37,0.724,0.045
19711,209,"C7",3,7,31,19,"Evening",12,37,0.704,0.045
19712,209,"C8",3,8,32,19,"Evening",12,37,0.721,0.042
19713,209,"C9",3,9,33,19,"Evening",12,37,0.697,0.044
19714,209,"C10",3,10,34,19,"Evening",12,37,0.692,0.042
19715,209,"C11",3,11,35,19,"Evening",12,37,0.624,0.041
19716,209,"C12",3,12,36,19,"Evening",12,37,0.709,0.042
19717,209,"D1",4,1,37,19,"Evening",12,37,0.685,0.042
19718,209,"D2",4,2,38,19,"Evening",12,37,0.755,0.043
19719,209,"D3",4,3,39,19,"Evening",12,37,0.687,0.04
19720,209,"D4",4,4,40,19,"Evening",12,37,0.732,0.043
19721,209,"D5",4,5,41,19,"Evening",12,37,0.692,0.04
19722,209,"D6",4,6,42,19,"Evening",12,37,0.738,0.045
19723,209,"D7",4,7,43,19,"Evening",12,37,0.701,0.044
19724,209,"D8",4,8,44,19,"Evening",12,37,0.682,0.042
19725,209,"D9",4,9,45,19,"Evening",12,37,0.682,0.042
19726,209,"D10",4,10,46,19,"Evening",12,37,0.668,0.043
19727,209,"D11",4,11,47,19,"Evening",12,37,0.63,0.041
19728,209,"D12",4,12,48,19,"Evening",12,37,0.689,0.043
19729,209,"E1",5,1,49,19,"Evening",12,37,0.693,0.042
19730,209,"E2",5,2,50,19,"Evening",12,37,0.743,0.043
19731,209,"E3",5,3,51,19,"Evening",12,37,0.695,0.041
19732,209,"E4",5,4,52,19,"Evening",12,37,0.708,0.042
19733,209,"E5",5,5,53,19,"Evening",12,37,0.685,0.042
19734,209,"E6",5,6,54,19,"Evening",12,37,0.664,0.041
19735,209,"E7",5,7,55,19,"Evening",12,37,0.692,0.045
19736,209,"E8",5,8,56,19,"Evening",12,37,0.669,0.045
19737,209,"E9",5,9,57,19,"Evening",12,37,0.698,0.045
19738,209,"E10",5,10,58,19,"Evening",12,37,0.65,0.044
19739,209,"E11",5,11,59,19,"Evening",12,37,0.651,0.042
19740,209,"E12",5,12,60,19,"Evening",12,37,0.618,0.043
19741,209,"F1",6,1,61,19,"Evening",12,37,0.689,0.039
19742,209,"F2",6,2,62,19,"Evening",12,37,0.707,0.039
19743,209,"F3",6,3,63,19,"Evening",12,37,0.693,0.043
19744,209,"F4",6,4,64,19,"Evening",12,37,0.67,0.038
19745,209,"F5",6,5,65,19,"Evening",12,37,0.654,0.04
19746,209,"F6",6,6,66,19,"Evening",12,37,0.682,0.04
19747,209,"F7",6,7,67,19,"Evening",12,37,0.622,0.041
19748,209,"F8",6,8,68,19,"Evening",12,37,0.663,0.041
19749,209,"F9",6,9,69,19,"Evening",12,37,0.647,0.04
19750,209,"F10",6,10,70,19,"Evening",12,37,0.671,0.041
19751,209,"F11",6,11,71,19,"Evening",12,37,0.621,0.04
19752,209,"F12",6,12,72,19,"Evening",12,37,0.628,0.039
19753,209,"G1",7,1,73,19,"Evening",12,37,0.713,0.04
19754,209,"G2",7,2,74,19,"Evening",12,37,0.705,0.039
19755,209,"G3",7,3,75,19,"Evening",12,37,0.647,0.038
19756,209,"G4",7,4,76,19,"Evening",12,37,0.663,0.039
19757,209,"G5",7,5,77,19,"Evening",12,37,0.592,0.038
19758,209,"G6",7,6,78,19,"Evening",12,37,0.627,0.039
19759,209,"G7",7,7,79,19,"Evening",12,37,0.651,0.039
19760,209,"G8",7,8,80,19,"Evening",12,37,0.65,0.039
19761,209,"G9",7,9,81,19,"Evening",12,37,0.653,0.04
19762,209,"G10",7,10,82,19,"Evening",12,37,0.658,0.04
19763,209,"G11",7,11,83,19,"Evening",12,37,0.63,0.04
19764,209,"G12",7,12,84,19,"Evening",12,37,0.692,0.038
19765,209,"H1",8,1,85,19,"Evening",12,37,0.722,0.042
19766,209,"H2",8,2,86,19,"Evening",12,37,0.661,0.04
19767,209,"H3",8,3,87,19,"Evening",12,37,0.693,0.04
19768,209,"H4",8,4,88,19,"Evening",12,37,0.623,0.04
19769,209,"H5",8,5,89,19,"Evening",12,37,0.629,0.04
19770,209,"H6",8,6,90,19,"Evening",12,37,0.587,0.04
19771,209,"H7",8,7,91,19,"Evening",12,37,0.648,0.041
19772,209,"H8",8,8,92,19,"Evening",12,37,0.73,0.042
19773,209,"H9",8,9,93,19,"Evening",12,37,0.61,0.041
19774,209,"H10",8,10,94,19,"Evening",12,37,0.7,0.042
19775,209,"H11",8,11,95,19,"Evening",12,37,0.59,0.04
19776,209,"H12",8,12,96,19,"Evening",12,37,0.535,0.039
19777,210,"A1",1,1,1,17,"Evening",12,33,0.672,0.04
19778,210,"A2",1,2,2,17,"Evening",12,33,0.716,0.041
19779,210,"A3",1,3,3,17,"Evening",12,33,0.677,0.039
19780,210,"A4",1,4,4,17,"Evening",12,33,0.738,0.041
19781,210,"A5",1,5,5,17,"Evening",12,33,0.748,0.041
19782,210,"A6",1,6,6,17,"Evening",12,33,0.736,0.041
19783,210,"A7",1,7,7,17,"Evening",12,33,0.682,0.041
19784,210,"A8",1,8,8,17,"Evening",12,33,0.722,0.042
19785,210,"A9",1,9,9,17,"Evening",12,33,0.69,0.043
19786,210,"A10",1,10,10,17,"Evening",12,33,0.673,0.04
19787,210,"A11",1,11,11,17,"Evening",12,33,0.602,0.042
19788,210,"A12",1,12,12,17,"Evening",12,33,0.54,0.04
19789,210,"B1",2,1,13,17,"Evening",12,33,0.657,0.039
19790,210,"B2",2,2,14,17,"Evening",12,33,0.694,0.039
19791,210,"B3",2,3,15,17,"Evening",12,33,0.676,0.039
19792,210,"B4",2,4,16,17,"Evening",12,33,0.682,0.038
19793,210,"B5",2,5,17,17,"Evening",12,33,0.728,0.04
19794,210,"B6",2,6,18,17,"Evening",12,33,0.685,0.04
19795,210,"B7",2,7,19,17,"Evening",12,33,0.71,0.04
19796,210,"B8",2,8,20,17,"Evening",12,33,0.714,0.04
19797,210,"B9",2,9,21,17,"Evening",12,33,0.686,0.04
19798,210,"B10",2,10,22,17,"Evening",12,33,0.634,0.04
19799,210,"B11",2,11,23,17,"Evening",12,33,0.631,0.038
19800,210,"B12",2,12,24,17,"Evening",12,33,0.68,0.04
19801,210,"C1",3,1,25,17,"Evening",12,33,0.69,0.041
19802,210,"C2",3,2,26,17,"Evening",12,33,0.73,0.04
19803,210,"C3",3,3,27,17,"Evening",12,33,0.7,0.04
19804,210,"C4",3,4,28,17,"Evening",12,33,0.77,0.041
19805,210,"C5",3,5,29,17,"Evening",12,33,0.708,0.041
19806,210,"C6",3,6,30,17,"Evening",12,33,0.733,0.041
19807,210,"C7",3,7,31,17,"Evening",12,33,0.71,0.042
19808,210,"C8",3,8,32,17,"Evening",12,33,0.774,0.042
19809,210,"C9",3,9,33,17,"Evening",12,33,0.683,0.043
19810,210,"C10",3,10,34,17,"Evening",12,33,0.695,0.043
19811,210,"C11",3,11,35,17,"Evening",12,33,0.642,0.042
19812,210,"C12",3,12,36,17,"Evening",12,33,0.717,0.043
19813,210,"D1",4,1,37,17,"Evening",12,33,0.715,0.042
19814,210,"D2",4,2,38,17,"Evening",12,33,0.694,0.042
19815,210,"D3",4,3,39,17,"Evening",12,33,0.728,0.042
19816,210,"D4",4,4,40,17,"Evening",12,33,0.692,0.041
19817,210,"D5",4,5,41,17,"Evening",12,33,0.743,0.042
19818,210,"D6",4,6,42,17,"Evening",12,33,0.682,0.041
19819,210,"D7",4,7,43,17,"Evening",12,33,0.668,0.041
19820,210,"D8",4,8,44,17,"Evening",12,33,0.695,0.042
19821,210,"D9",4,9,45,17,"Evening",12,33,0.661,0.042
19822,210,"D10",4,10,46,17,"Evening",12,33,0.61,0.042
19823,210,"D11",4,11,47,17,"Evening",12,33,0.619,0.04
19824,210,"D12",4,12,48,17,"Evening",12,33,0.668,0.041
19825,210,"E1",5,1,49,17,"Evening",12,33,0.762,0.042
19826,210,"E2",5,2,50,17,"Evening",12,33,0.739,0.041
19827,210,"E3",5,3,51,17,"Evening",12,33,0.772,0.043
19828,210,"E4",5,4,52,17,"Evening",12,33,0.723,0.042
19829,210,"E5",5,5,53,17,"Evening",12,33,0.754,0.042
19830,210,"E6",5,6,54,17,"Evening",12,33,0.699,0.041
19831,210,"E7",5,7,55,17,"Evening",12,33,0.687,0.042
19832,210,"E8",5,8,56,17,"Evening",12,33,0.675,0.041
19833,210,"E9",5,9,57,17,"Evening",12,33,0.595,0.04
19834,210,"E10",5,10,58,17,"Evening",12,33,0.63,0.04
19835,210,"E11",5,11,59,17,"Evening",12,33,0.606,0.042
19836,210,"E12",5,12,60,17,"Evening",12,33,0.666,0.043
19837,210,"F1",6,1,61,17,"Evening",12,33,0.705,0.038
19838,210,"F2",6,2,62,17,"Evening",12,33,0.763,0.039
19839,210,"F3",6,3,63,17,"Evening",12,33,0.675,0.039
19840,210,"F4",6,4,64,17,"Evening",12,33,0.771,0.042
19841,210,"F5",6,5,65,17,"Evening",12,33,0.67,0.039
19842,210,"F6",6,6,66,17,"Evening",12,33,0.796,0.042
19843,210,"F7",6,7,67,17,"Evening",12,33,0.655,0.04
19844,210,"F8",6,8,68,17,"Evening",12,33,0.779,0.042
19845,210,"F9",6,9,69,17,"Evening",12,33,0.673,0.04
19846,210,"F10",6,10,70,17,"Evening",12,33,0.68,0.039
19847,210,"F11",6,11,71,17,"Evening",12,33,0.643,0.041
19848,210,"F12",6,12,72,17,"Evening",12,33,0.731,0.041
19849,210,"G1",7,1,73,17,"Evening",12,33,0.752,0.04
19850,210,"G2",7,2,74,17,"Evening",12,33,0.756,0.04
19851,210,"G3",7,3,75,17,"Evening",12,33,0.702,0.039
19852,210,"G4",7,4,76,17,"Evening",12,33,0.751,0.04
19853,210,"G5",7,5,77,17,"Evening",12,33,0.656,0.037
19854,210,"G6",7,6,78,17,"Evening",12,33,0.725,0.04
19855,210,"G7",7,7,79,17,"Evening",12,33,0.633,0.039
19856,210,"G8",7,8,80,17,"Evening",12,33,0.665,0.038
19857,210,"G9",7,9,81,17,"Evening",12,33,0.544,0.036
19858,210,"G10",7,10,82,17,"Evening",12,33,0.624,0.039
19859,210,"G11",7,11,83,17,"Evening",12,33,0.554,0.037
19860,210,"G12",7,12,84,17,"Evening",12,33,0.668,0.039
19861,210,"H1",8,1,85,17,"Evening",12,33,0.781,0.041
19862,210,"H2",8,2,86,17,"Evening",12,33,0.69,0.041
19863,210,"H3",8,3,87,17,"Evening",12,33,0.698,0.04
19864,210,"H4",8,4,88,17,"Evening",12,33,0.674,0.041
19865,210,"H5",8,5,89,17,"Evening",12,33,0.661,0.04
19866,210,"H6",8,6,90,17,"Evening",12,33,0.695,0.04
19867,210,"H7",8,7,91,17,"Evening",12,33,0.727,0.041
19868,210,"H8",8,8,92,17,"Evening",12,33,0.59,0.04
19869,210,"H9",8,9,93,17,"Evening",12,33,0.65,0.039
19870,210,"H10",8,10,94,17,"Evening",12,33,0.629,0.041
19871,210,"H11",8,11,95,17,"Evening",12,33,0.635,0.041
19872,210,"H12",8,12,96,17,"Evening",12,33,0.492,0.04
19873,211,"A1",1,1,1,19,"Evening",6,37,0.692,0.042
19874,211,"A2",1,2,2,19,"Evening",6,37,0.677,0.042
19875,211,"A3",1,3,3,19,"Evening",6,37,0.717,0.041
19876,211,"A4",1,4,4,19,"Evening",6,37,0.732,0.042
19877,211,"A5",1,5,5,19,"Evening",6,37,0.783,0.043
19878,211,"A6",1,6,6,19,"Evening",6,37,0.737,0.043
19879,211,"A7",1,7,7,19,"Evening",6,37,0.739,0.043
19880,211,"A8",1,8,8,19,"Evening",6,37,0.768,0.043
19881,211,"A9",1,9,9,19,"Evening",6,37,0.706,0.044
19882,211,"A10",1,10,10,19,"Evening",6,37,0.687,0.041
19883,211,"A11",1,11,11,19,"Evening",6,37,0.672,0.045
19884,211,"A12",1,12,12,19,"Evening",6,37,0.587,0.045
19885,211,"B1",2,1,13,19,"Evening",6,37,0.733,0.042
19886,211,"B2",2,2,14,19,"Evening",6,37,0.727,0.041
19887,211,"B3",2,3,15,19,"Evening",6,37,0.7,0.041
19888,211,"B4",2,4,16,19,"Evening",6,37,0.748,0.041
19889,211,"B5",2,5,17,19,"Evening",6,37,0.772,0.04
19890,211,"B6",2,6,18,19,"Evening",6,37,0.766,0.041
19891,211,"B7",2,7,19,19,"Evening",6,37,0.758,0.043
19892,211,"B8",2,8,20,19,"Evening",6,37,0.734,0.041
19893,211,"B9",2,9,21,19,"Evening",6,37,0.707,0.04
19894,211,"B10",2,10,22,19,"Evening",6,37,0.641,0.039
19895,211,"B11",2,11,23,19,"Evening",6,37,0.696,0.039
19896,211,"B12",2,12,24,19,"Evening",6,37,0.693,0.039
19897,211,"C1",3,1,25,19,"Evening",6,37,0.758,0.046
19898,211,"C2",3,2,26,19,"Evening",6,37,0.705,0.042
19899,211,"C3",3,3,27,19,"Evening",6,37,0.695,0.043
19900,211,"C4",3,4,28,19,"Evening",6,37,0.804,0.043
19901,211,"C5",3,5,29,19,"Evening",6,37,0.716,0.042
19902,211,"C6",3,6,30,19,"Evening",6,37,0.735,0.041
19903,211,"C7",3,7,31,19,"Evening",6,37,0.712,0.042
19904,211,"C8",3,8,32,19,"Evening",6,37,0.758,0.043
19905,211,"C9",3,9,33,19,"Evening",6,37,0.694,0.042
19906,211,"C10",3,10,34,19,"Evening",6,37,0.708,0.044
19907,211,"C11",3,11,35,19,"Evening",6,37,0.674,0.042
19908,211,"C12",3,12,36,19,"Evening",6,37,0.753,0.044
19909,211,"D1",4,1,37,19,"Evening",6,37,0.742,0.046
19910,211,"D2",4,2,38,19,"Evening",6,37,0.749,0.044
19911,211,"D3",4,3,39,19,"Evening",6,37,0.733,0.043
19912,211,"D4",4,4,40,19,"Evening",6,37,0.749,0.042
19913,211,"D5",4,5,41,19,"Evening",6,37,0.779,0.042
19914,211,"D6",4,6,42,19,"Evening",6,37,0.711,0.042
19915,211,"D7",4,7,43,19,"Evening",6,37,0.715,0.041
19916,211,"D8",4,8,44,19,"Evening",6,37,0.719,0.04
19917,211,"D9",4,9,45,19,"Evening",6,37,0.671,0.042
19918,211,"D10",4,10,46,19,"Evening",6,37,0.639,0.041
19919,211,"D11",4,11,47,19,"Evening",6,37,0.654,0.042
19920,211,"D12",4,12,48,19,"Evening",6,37,0.719,0.041
19921,211,"E1",5,1,49,19,"Evening",6,37,0.773,0.044
19922,211,"E2",5,2,50,19,"Evening",6,37,0.77,0.043
19923,211,"E3",5,3,51,19,"Evening",6,37,0.814,0.044
19924,211,"E4",5,4,52,19,"Evening",6,37,0.78,0.043
19925,211,"E5",5,5,53,19,"Evening",6,37,0.754,0.043
19926,211,"E6",5,6,54,19,"Evening",6,37,0.684,0.038
19927,211,"E7",5,7,55,19,"Evening",6,37,0.714,0.043
19928,211,"E8",5,8,56,19,"Evening",6,37,0.719,0.04
19929,211,"E9",5,9,57,19,"Evening",6,37,0.656,0.043
19930,211,"E10",5,10,58,19,"Evening",6,37,0.667,0.041
19931,211,"E11",5,11,59,19,"Evening",6,37,0.673,0.042
19932,211,"E12",5,12,60,19,"Evening",6,37,0.727,0.044
19933,211,"F1",6,1,61,19,"Evening",6,37,0.738,0.039
19934,211,"F2",6,2,62,19,"Evening",6,37,0.724,0.041
19935,211,"F3",6,3,63,19,"Evening",6,37,0.714,0.039
19936,211,"F4",6,4,64,19,"Evening",6,37,0.776,0.042
19937,211,"F5",6,5,65,19,"Evening",6,37,0.713,0.04
19938,211,"F6",6,6,66,19,"Evening",6,37,0.829,0.045
19939,211,"F7",6,7,67,19,"Evening",6,37,0.746,0.041
19940,211,"F8",6,8,68,19,"Evening",6,37,0.727,0.041
19941,211,"F9",6,9,69,19,"Evening",6,37,0.689,0.04
19942,211,"F10",6,10,70,19,"Evening",6,37,0.694,0.041
19943,211,"F11",6,11,71,19,"Evening",6,37,0.69,0.041
19944,211,"F12",6,12,72,19,"Evening",6,37,0.768,0.042
19945,211,"G1",7,1,73,19,"Evening",6,37,0.763,0.04
19946,211,"G2",7,2,74,19,"Evening",6,37,0.756,0.04
19947,211,"G3",7,3,75,19,"Evening",6,37,0.722,0.039
19948,211,"G4",7,4,76,19,"Evening",6,37,0.764,0.04
19949,211,"G5",7,5,77,19,"Evening",6,37,0.698,0.037
19950,211,"G6",7,6,78,19,"Evening",6,37,0.775,0.041
19951,211,"G7",7,7,79,19,"Evening",6,37,0.7,0.042
19952,211,"G8",7,8,80,19,"Evening",6,37,0.666,0.039
19953,211,"G9",7,9,81,19,"Evening",6,37,0.607,0.039
19954,211,"G10",7,10,82,19,"Evening",6,37,0.656,0.039
19955,211,"G11",7,11,83,19,"Evening",6,37,0.611,0.038
19956,211,"G12",7,12,84,19,"Evening",6,37,0.717,0.039
19957,211,"H1",8,1,85,19,"Evening",6,37,0.768,0.041
19958,211,"H2",8,2,86,19,"Evening",6,37,0.735,0.041
19959,211,"H3",8,3,87,19,"Evening",6,37,0.749,0.041
19960,211,"H4",8,4,88,19,"Evening",6,37,0.729,0.041
19961,211,"H5",8,5,89,19,"Evening",6,37,0.686,0.041
19962,211,"H6",8,6,90,19,"Evening",6,37,0.693,0.04
19963,211,"H7",8,7,91,19,"Evening",6,37,0.703,0.04
19964,211,"H8",8,8,92,19,"Evening",6,37,0.593,0.04
19965,211,"H9",8,9,93,19,"Evening",6,37,0.652,0.04
19966,211,"H10",8,10,94,19,"Evening",6,37,0.634,0.041
19967,211,"H11",8,11,95,19,"Evening",6,37,0.692,0.039
19968,211,"H12",8,12,96,19,"Evening",6,37,0.519,0.038
19969,212,"A1",1,1,1,12,"Day",13,22,0.665,0.04
19970,212,"A2",1,2,2,12,"Day",13,22,0.54,0.042
19971,212,"A3",1,3,3,12,"Day",13,22,0.688,0.041
19972,212,"A4",1,4,4,12,"Day",13,22,0.642,0.041
19973,212,"A5",1,5,5,12,"Day",13,22,0.748,0.042
19974,212,"A6",1,6,6,12,"Day",13,22,0.657,0.04
19975,212,"A7",1,7,7,12,"Day",13,22,0.693,0.041
19976,212,"A8",1,8,8,12,"Day",13,22,0.646,0.042
19977,212,"A9",1,9,9,12,"Day",13,22,0.652,0.041
19978,212,"A10",1,10,10,12,"Day",13,22,0.674,0.041
19979,212,"A11",1,11,11,12,"Day",13,22,0.615,0.041
19980,212,"A12",1,12,12,12,"Day",13,22,0.531,0.041
19981,212,"B1",2,1,13,12,"Day",13,22,0.683,0.039
19982,212,"B2",2,2,14,12,"Day",13,22,0.685,0.041
19983,212,"B3",2,3,15,12,"Day",13,22,0.692,0.039
19984,212,"B4",2,4,16,12,"Day",13,22,0.73,0.04
19985,212,"B5",2,5,17,12,"Day",13,22,0.662,0.039
19986,212,"B6",2,6,18,12,"Day",13,22,0.777,0.042
19987,212,"B7",2,7,19,12,"Day",13,22,0.693,0.04
19988,212,"B8",2,8,20,12,"Day",13,22,0.613,0.039
19989,212,"B9",2,9,21,12,"Day",13,22,0.665,0.038
19990,212,"B10",2,10,22,12,"Day",13,22,0.566,0.037
19991,212,"B11",2,11,23,12,"Day",13,22,0.619,0.038
19992,212,"B12",2,12,24,12,"Day",13,22,0.611,0.039
19993,212,"C1",3,1,25,12,"Day",13,22,0.656,0.041
19994,212,"C2",3,2,26,12,"Day",13,22,0.664,0.04
19995,212,"C3",3,3,27,12,"Day",13,22,0.716,0.042
19996,212,"C4",3,4,28,12,"Day",13,22,0.73,0.045
19997,212,"C5",3,5,29,12,"Day",13,22,0.689,0.043
19998,212,"C6",3,6,30,12,"Day",13,22,0.718,0.041
19999,212,"C7",3,7,31,12,"Day",13,22,0.68,0.044
20000,212,"C8",3,8,32,12,"Day",13,22,0.715,0.043
20001,212,"C9",3,9,33,12,"Day",13,22,0.642,0.041
20002,212,"C10",3,10,34,12,"Day",13,22,0.615,0.041
20003,212,"C11",3,11,35,12,"Day",13,22,0.572,0.041
20004,212,"C12",3,12,36,12,"Day",13,22,0.652,0.043
20005,212,"D1",4,1,37,12,"Day",13,22,0.688,0.041
20006,212,"D2",4,2,38,12,"Day",13,22,0.633,0.043
20007,212,"D3",4,3,39,12,"Day",13,22,0.693,0.041
20008,212,"D4",4,4,40,12,"Day",13,22,0.657,0.04
20009,212,"D5",4,5,41,12,"Day",13,22,0.71,0.041
20010,212,"D6",4,6,42,12,"Day",13,22,0.636,0.041
20011,212,"D7",4,7,43,12,"Day",13,22,0.678,0.042
20012,212,"D8",4,8,44,12,"Day",13,22,0.595,0.039
20013,212,"D9",4,9,45,12,"Day",13,22,0.652,0.04
20014,212,"D10",4,10,46,12,"Day",13,22,0.611,0.04
20015,212,"D11",4,11,47,12,"Day",13,22,0.598,0.04
20016,212,"D12",4,12,48,12,"Day",13,22,0.617,0.041
20017,212,"E1",5,1,49,12,"Day",13,22,0.67,0.042
20018,212,"E2",5,2,50,12,"Day",13,22,0.628,0.042
20019,212,"E3",5,3,51,12,"Day",13,22,0.737,0.043
20020,212,"E4",5,4,52,12,"Day",13,22,0.588,0.042
20021,212,"E5",5,5,53,12,"Day",13,22,0.694,0.041
20022,212,"E6",5,6,54,12,"Day",13,22,0.597,0.039
20023,212,"E7",5,7,55,12,"Day",13,22,0.667,0.042
20024,212,"E8",5,8,56,12,"Day",13,22,0.651,0.04
20025,212,"E9",5,9,57,12,"Day",13,22,0.675,0.042
20026,212,"E10",5,10,58,12,"Day",13,22,0.647,0.044
20027,212,"E11",5,11,59,12,"Day",13,22,0.683,0.047
20028,212,"E12",5,12,60,12,"Day",13,22,0.674,0.043
20029,212,"F1",6,1,61,12,"Day",13,22,0.641,0.043
20030,212,"F2",6,2,62,12,"Day",13,22,0.657,0.041
20031,212,"F3",6,3,63,12,"Day",13,22,0.652,0.039
20032,212,"F4",6,4,64,12,"Day",13,22,0.641,0.038
20033,212,"F5",6,5,65,12,"Day",13,22,0.615,0.041
20034,212,"F6",6,6,66,12,"Day",13,22,0.671,0.04
20035,212,"F7",6,7,67,12,"Day",13,22,0.657,0.04
20036,212,"F8",6,8,68,12,"Day",13,22,0.689,0.041
20037,212,"F9",6,9,69,12,"Day",13,22,0.599,0.041
20038,212,"F10",6,10,70,12,"Day",13,22,0.658,0.042
20039,212,"F11",6,11,71,12,"Day",13,22,0.637,0.041
20040,212,"F12",6,12,72,12,"Day",13,22,0.778,0.043
20041,212,"G1",7,1,73,12,"Day",13,22,0.678,0.039
20042,212,"G2",7,2,74,12,"Day",13,22,0.671,0.038
20043,212,"G3",7,3,75,12,"Day",13,22,0.614,0.037
20044,212,"G4",7,4,76,12,"Day",13,22,0.665,0.04
20045,212,"G5",7,5,77,12,"Day",13,22,0.596,0.038
20046,212,"G6",7,6,78,12,"Day",13,22,0.632,0.039
20047,212,"G7",7,7,79,12,"Day",13,22,0.672,0.039
20048,212,"G8",7,8,80,12,"Day",13,22,0.643,0.039
20049,212,"G9",7,9,81,12,"Day",13,22,0.592,0.037
20050,212,"G10",7,10,82,12,"Day",13,22,0.662,0.04
20051,212,"G11",7,11,83,12,"Day",13,22,0.671,0.039
20052,212,"G12",7,12,84,12,"Day",13,22,0.782,0.04
20053,212,"H1",8,1,85,12,"Day",13,22,0.654,0.04
20054,212,"H2",8,2,86,12,"Day",13,22,0.707,0.041
20055,212,"H3",8,3,87,12,"Day",13,22,0.625,0.04
20056,212,"H4",8,4,88,12,"Day",13,22,0.687,0.042
20057,212,"H5",8,5,89,12,"Day",13,22,0.521,0.037
20058,212,"H6",8,6,90,12,"Day",13,22,0.691,0.042
20059,212,"H7",8,7,91,12,"Day",13,22,0.603,0.04
20060,212,"H8",8,8,92,12,"Day",13,22,0.588,0.039
20061,212,"H9",8,9,93,12,"Day",13,22,0.581,0.039
20062,212,"H10",8,10,94,12,"Day",13,22,0.592,0.04
20063,212,"H11",8,11,95,12,"Day",13,22,0.603,0.041
20064,212,"H12",8,12,96,12,"Day",13,22,0.491,0.039
20065,213,"A1",1,1,1,16,"Day",13,30,0.53,0.04
20066,213,"A2",1,2,2,16,"Day",13,30,0.543,0.039
20067,213,"A3",1,3,3,16,"Day",13,30,0.505,0.039
20068,213,"A4",1,4,4,16,"Day",13,30,0.616,0.039
20069,213,"A5",1,5,5,16,"Day",13,30,0.514,0.039
20070,213,"A6",1,6,6,16,"Day",13,30,0.541,0.037
20071,213,"A7",1,7,7,16,"Day",13,30,0.638,0.041
20072,213,"A8",1,8,8,16,"Day",13,30,0.621,0.04
20073,213,"A9",1,9,9,16,"Day",13,30,0.605,0.042
20074,213,"A10",1,10,10,16,"Day",13,30,0.546,0.039
20075,213,"A11",1,11,11,16,"Day",13,30,0.596,0.041
20076,213,"A12",1,12,12,16,"Day",13,30,0.486,0.04
20077,213,"B1",2,1,13,16,"Day",13,30,0.579,0.037
20078,213,"B2",2,2,14,16,"Day",13,30,0.535,0.038
20079,213,"B3",2,3,15,16,"Day",13,30,0.521,0.038
20080,213,"B4",2,4,16,16,"Day",13,30,0.576,0.038
20081,213,"B5",2,5,17,16,"Day",13,30,0.529,0.037
20082,213,"B6",2,6,18,16,"Day",13,30,0.576,0.038
20083,213,"B7",2,7,19,16,"Day",13,30,0.577,0.037
20084,213,"B8",2,8,20,16,"Day",13,30,0.628,0.039
20085,213,"B9",2,9,21,16,"Day",13,30,0.574,0.04
20086,213,"B10",2,10,22,16,"Day",13,30,0.579,0.045
20087,213,"B11",2,11,23,16,"Day",13,30,0.517,0.045
20088,213,"B12",2,12,24,16,"Day",13,30,0.644,0.04
20089,213,"C1",3,1,25,16,"Day",13,30,0.624,0.039
20090,213,"C2",3,2,26,16,"Day",13,30,0.56,0.038
20091,213,"C3",3,3,27,16,"Day",13,30,0.571,0.039
20092,213,"C4",3,4,28,16,"Day",13,30,0.631,0.042
20093,213,"C5",3,5,29,16,"Day",13,30,0.588,0.04
20094,213,"C6",3,6,30,16,"Day",13,30,0.563,0.041
20095,213,"C7",3,7,31,16,"Day",13,30,0.601,0.04
20096,213,"C8",3,8,32,16,"Day",13,30,0.644,0.041
20097,213,"C9",3,9,33,16,"Day",13,30,0.577,0.041
20098,213,"C10",3,10,34,16,"Day",13,30,0.548,0.049
20099,213,"C11",3,11,35,16,"Day",13,30,0.54,0.045
20100,213,"C12",3,12,36,16,"Day",13,30,0.636,0.043
20101,213,"D1",4,1,37,16,"Day",13,30,0.582,0.039
20102,213,"D2",4,2,38,16,"Day",13,30,0.63,0.04
20103,213,"D3",4,3,39,16,"Day",13,30,0.604,0.041
20104,213,"D4",4,4,40,16,"Day",13,30,0.626,0.043
20105,213,"D5",4,5,41,16,"Day",13,30,0.588,0.042
20106,213,"D6",4,6,42,16,"Day",13,30,0.626,0.042
20107,213,"D7",4,7,43,16,"Day",13,30,0.589,0.039
20108,213,"D8",4,8,44,16,"Day",13,30,0.587,0.041
20109,213,"D9",4,9,45,16,"Day",13,30,0.611,0.04
20110,213,"D10",4,10,46,16,"Day",13,30,0.57,0.042
20111,213,"D11",4,11,47,16,"Day",13,30,0.533,0.04
20112,213,"D12",4,12,48,16,"Day",13,30,0.558,0.041
20113,213,"E1",5,1,49,16,"Day",13,30,0.608,0.041
