"Day","Shift","Run","MfgPlate","Mean450","SD450","CV450","Median450","Range450","RelRange450","Mean650","SD650","CV650","Median650","Rang650","RelRange650"
10,"Evening",5,580,0.655697916666667,0.0419887503208749,6.40367298013248,0.655,0.209,31.8744340476909,0.03984375,0.0015240398185156,3.82504111313719,0.04,0.007,17.5686274509804
10,"Evening",6,515,0.66278125,0.0445634268560879,6.72370059594895,0.6615,0.296,44.6602857277571,0.04015625,0.00170032891554917,4.23428212432479,0.04,0.007,17.431906614786
10,"Evening",7,423,0.456979166666667,0.0377947306732918,8.27055879789381,0.4555,0.206,45.07864144062,0.038875,0.00344658488484196,8.86581320859668,0.038,0.015,38.5852090032154
10,"Evening",8,153,0.612166666666667,0.0314728510128522,5.14122259943135,0.612,0.14,22.869588891914,0.0389166666666667,0.00151252084225164,3.88656319208131,0.039,0.00899999999999999,23.1263383297644
10,"Evening",9,200,0.464291666666667,0.0418080618432345,9.00469787523672,0.4545,0.199,42.86098896168,0.0374895833333333,0.00142159874171868,3.79198330661277,0.037,0.006,16.0044456793554
10,"Evening",10,362,0.524135416666667,0.0441105357486745,8.41586627158366,0.5275,0.241,45.980483733132,0.0377708333333333,0.00155244572185254,4.11017069216336,0.038,0.00899999999999999,23.8279095421952
10,"Evening",11,477,0.615697916666667,0.0426883738126897,6.9333308846976,0.612,0.228,37.0311469030741,0.0398854166666667,0.00589177802073483,14.7717599893064,0.039,0.057,142.90937581614
10,"Evening",12,253,0.5635,0.0340386776909352,6.04058166653685,0.562,0.195,34.6051464063886,0.0385729166666667,0.00149908597883171,3.88636926729258,0.039,0.01,25.9249257358898
10,"Evening",13,482,0.520770833333333,0.0363038287575311,6.97117166204541,0.518,0.176,33.7960555266632,0.037875,0.00129979755508715,3.4318087263027,0.038,0.006,15.8415841584158
10,"Evening",14,391,0.517583333333333,0.0454856059746069,8.78807392843797,0.516,0.269,51.9723071969087,0.0377083333333333,0.00146479146471015,3.88452985116505,0.038,0.006,15.9116022099447
11,"Day",1,64,0.62028125,0.0458759662166999,7.39599435202981,0.6225,0.278,44.8183787596352,0.0400833333333333,0.00160043853639305,3.99277805337144,0.04,0.008,19.95841995842
11,"Day",2,61,0.647989583333333,0.0411401954276418,6.34889764986837,0.651,0.285,43.9821884996865,0.0405104166666667,0.0016858219401927,4.16145297656208,0.04,0.011,27.1535098997172
11,"Day",3,10,0.69496875,0.062212784796256,8.95188233949455,0.695,0.465,66.9094833400782,0.0407604166666667,0.00173353785905354,4.25299346969435,0.041,0.007,17.1735241502683
11,"Day",4,465,0.550927083333333,0.0373098674098468,6.77219700002892,0.55,0.172,31.2201024787763,0.0381875,0.00152393189514907,3.99065635390918,0.038,0.009,23.5679214402619
11,"Day",5,524,0.649927083333333,0.0425117308371693,6.54100004867253,0.65,0.188,28.9263218630295,0.040875,0.00254744453996756,6.23228022010412,0.041,0.017,41.5902140672783
11,"Day",6,38,0.581114583333333,0.0534029113717825,9.18973863389521,0.591,0.355,61.089501138258,0.03865625,0.0017461423647271,4.51710231780656,0.039,0.008,20.6952303961196
11,"Day",7,143,0.46659375,0.035533402558275,7.61549046858749,0.4635,0.205,43.9354363404996,0.0371770833333333,0.00143633152357457,3.86348630605655,0.037,0.007,18.8288035864388
11,"Day",8,436,0.505260416666667,0.0437964778184073,8.66809992901166,0.501,0.218,43.1460674157303,0.03884375,0.0019645710660814,5.05762462708003,0.039,0.012,30.8930008045052
11,"Day",9,382,0.528520833333333,0.0434939751826961,8.22937762138599,0.5265,0.217,41.0579841538886,0.03828125,0.00157415390807754,4.11207551497806,0.038,0.008,20.8979591836735
11,"Day",10,590,0.586572916666667,0.0387870691398066,6.61248892298385,0.581,0.19,32.3915398412388,0.03878125,0.0016933499964645,4.36641417299468,0.039,0.00899999999999999,23.2070910556003
11,"Day",11,544,0.433697916666667,0.0351771815368598,8.11098697619441,0.431,0.152,35.0474360513991,0.03696875,0.00162515181477074,4.39601505263429,0.037,0.008,21.6398985629755
11,"Day",12,309,0.608052083333333,0.0461531477609666,7.59032803702532,0.6035,0.247,40.621520223391,0.038875,0.00148855281185594,3.82907475718569,0.039,0.009,23.1511254019293
11,"Day",13,246,0.4211875,0.0332256440276578,7.88856365102426,0.419,0.158,37.5129841222733,0.03728125,0.00232470994229161,6.23560085107557,0.037,0.022,59.010896898575
11,"Day",14,394,0.4943125,0.0352110366967966,7.12323412756032,0.4925,0.214,43.2924516373751,0.03690625,0.00163564328243307,4.43188696340882,0.037,0.009,24.3861134631668
11,"Evening",1,126,0.602416666666667,0.0558037287316079,9.26331089748643,0.603,0.295,48.9694286899986,0.0416041666666667,0.00581735908008666,13.9826357458267,0.041,0.045,108.162243365048
11,"Evening",2,131,0.5985,0.0569346809487578,9.5128957307866,0.589,0.309,51.6290726817043,0.0393541666666667,0.00167946837871028,4.2675744932818,0.039,0.008,20.3282159872949
11,"Evening",3,148,0.502739583333333,0.049016698506286,9.74991827404732,0.499,0.265,52.7111866232932,0.0376041666666667,0.0016950650766372,4.50765228136209,0.037,0.008,21.2742382271468
11,"Evening",4,245,0.46065625,0.0392175653784185,8.513412198015,0.4545,0.192,41.6796689505461,0.037375,0.00164956134520028,4.41354206073653,0.037,0.012,32.1070234113712
11,"Evening",5,257,0.576239583333333,0.0415625704062192,7.21272394475143,0.5715,0.27,46.8555107648367,0.038375,0.00144550118789662,3.76677833979574,0.039,0.006,15.6351791530945
11,"Evening",6,347,0.486260416666667,0.0421109423938511,8.66016252824427,0.4855,0.228,46.8884556886099,0.0373020833333333,0.00146625043934425,3.93074677958804,0.037,0.006,16.0848924881318
11,"Evening",7,537,0.483677083333333,0.0390601411568492,8.07566504653484,0.4835,0.2,41.3499020093468,0.0376041666666667,0.00157933474780176,4.19989295814317,0.038,0.012,31.9113573407202
11,"Evening",8,56,0.66159375,0.0562680760429833,8.50492859749404,0.66,0.42,63.4830664588352,0.0414583333333333,0.00216146474053161,5.2135832937446,0.041,0.014,33.7688442211055
11,"Evening",9,136,0.587375,0.0393521884631859,6.69967030656496,0.589,0.182,30.9853160246861,0.03878125,0.00172415120230827,4.44583710506565,0.039,0.00899999999999999,23.2070910556003
11,"Evening",10,270,0.493822916666667,0.0312686137546958,6.33194870051004,0.4905,0.134,27.1352331934102,0.03828125,0.00231108598305053,6.03712256796873,0.038,0.013,33.9591836734694
11,"Evening",11,49,0.503572916666667,0.0300850530441059,5.97431912010874,0.5035,0.147,29.1914030986906,0.0371145833333333,0.00134453898705813,3.62267029911817,0.037,0.006,16.1661521190008
11,"Evening",12,288,0.556479166666667,0.0540934822743129,9.7206662018158,0.5455,0.268,48.1599341095429,0.0384791666666667,0.00148663637763182,3.86348381842594,0.0385,0.00600000000000001,15.592853275582
11,"Evening",13,152,0.62975,0.0444391955964907,7.05664082516724,0.624,0.193,30.6470821754664,0.0398020833333333,0.00151913958796396,3.81673385094321,0.04,0.007,17.5870191049463
11,"Evening",14,224,0.667791666666667,0.0384814149719785,5.7624880472171,0.6715,0.21,31.4469333000562,0.0396145833333333,0.00151740631665502,3.83042351824565,0.039,0.007,17.6702603207994
12,"Day",1,188,0.568135416666667,0.0369821065671001,6.50938235536864,0.5675,0.165,29.0423717936965,0.03896875,0.00173783364838919,4.4595570768608,0.039,0.00799999999999999,20.5292702485966
12,"Day",2,293,0.534760416666667,0.0675733900899283,12.6361989376729,0.5255,0.34,63.5798741648324,0.0379895833333333,0.00161241754855161,4.24436755308349,0.038,0.007,18.426103646833
12,"Day",3,123,0.63390625,0.0554072155903334,8.74060093118397,0.632,0.31,48.9031303919152,0.0398333333333333,0.0019502586423164,4.89604680079432,0.04,0.011,27.6150627615063
12,"Day",4,403,0.458114583333333,0.0552162961817894,12.0529444358712,0.453,0.394,86.0046840537529,0.0381875,0.00240312296813958,6.29295703604474,0.038,0.017,44.5171849427168
12,"Day",5,244,0.462822916666667,0.0332274442027312,7.17929968594493,0.46,0.166,35.8668497220409,0.0368645833333333,0.00176885209084825,4.79824246175283,0.037,0.008,21.7010454930771
12,"Day",6,597,0.560197916666667,0.0360010584030574,6.42648916248631,0.558,0.179,31.9529928038826,0.0384583333333333,0.00165381006143337,4.30026451510302,0.038,0.007,18.2015167930661
12,"Day",7,337,0.443927083333333,0.0357383016683831,8.05048914790993,0.443,0.201,45.2777060797334,0.0371666666666667,0.00225559732626318,6.06887172985609,0.037,0.018,48.4304932735426
12,"Day",8,102,0.657239583333333,0.0605540636720029,9.21339268168996,0.652,0.295,44.8846976781044,0.0416041666666667,0.0037119413750664,8.92204236370491,0.041,0.025,60.0901352028042
12,"Day",9,431,0.51665625,0.0374266519517281,7.24401416836205,0.5125,0.182,35.2265166636424,0.0387291666666667,0.00171972560030689,4.44038885501509,0.039,0.008,20.656266810113
12,"Day",10,322,0.507770833333333,0.0400908124838352,7.89545398278459,0.5055,0.249,49.0378697739302,0.0380416666666667,0.00182910197503795,4.80815415124981,0.038,0.01,26.2869660460022
12,"Day",11,300,0.4241875,0.0482437478905434,11.3732129990967,0.4155,0.236,55.635774274348,0.0372291666666667,0.0019220557342632,5.16276862029286,0.037,0.008,21.4885282596531
12,"Day",12,62,0.5883125,0.0501969410894413,8.5323601129402,0.5865,0.338,57.4524593647084,0.0391145833333333,0.00154830835815409,3.95839154148583,0.039,0.007,17.896138482024
12,"Day",13,212,0.651989583333333,0.0525456182341976,8.05927265978011,0.657,0.291,44.6326149126871,0.040625,0.0017606816861659,4.33398568902376,0.041,0.01,24.6153846153846
12,"Day",14,525,0.627395833333333,0.0428373863192733,6.82780854499459,0.626,0.189,30.1245226631247,0.0396770833333333,0.00166382433072388,4.19341390783651,0.039,0.011,27.7238120241533
12,"Evening",1,164,0.523916666666667,0.0432913426781521,8.26302071159257,0.5225,0.279,53.2527437569588,0.0385208333333333,0.00168572437446537,4.37613682933141,0.038,0.01,25.9599783666847
12,"Evening",2,111,0.678885416666667,0.063426189143746,9.34269430254801,0.683,0.342,50.3766897334786,0.0400104166666667,0.00176214457658046,4.40421451058902,0.04,0.008,19.9947930226504
12,"Evening",3,313,0.583604166666667,0.0409522132726648,7.01712146891768,0.584,0.223,38.210830685753,0.0388645833333333,0.00167092657350199,4.29935542900538,0.039,0.00799999999999999,20.5842937550254
12,"Evening",4,100,0.4229375,0.0424754573098891,10.0429631588329,0.419,0.228,53.9086744495345,0.0366875,0.00140159683369025,3.82036615656626,0.037,0.006,16.3543441226576
12,"Evening",5,503,0.620270833333333,0.0382221977849099,6.16217879849419,0.6205,0.179,28.8583616027945,0.0395208333333333,0.00142886901662352,3.61548301517813,0.04,0.007,17.7121771217712
12,"Evening",6,365,0.465010416666667,0.0472022512379423,10.1507943792533,0.4615,0.244,52.4719428328218,0.03703125,0.00159903342514684,4.31806494554421,0.037,0.008,21.6033755274262
12,"Evening",7,411,0.462520833333333,0.0404355183019938,8.74242096525248,0.46,0.213,46.0519796405567,0.0372395833333333,0.00154064095797934,4.13710578925921,0.037,0.008,21.4825174825175
12,"Evening",8,228,0.539697916666667,0.0333533300765153,6.17999978256639,0.542,0.165,30.5726583158017,0.03853125,0.00177676894804497,4.61124138989774,0.038,0.013,33.7388483373885
12,"Evening",9,533,0.502229166666667,0.0367261499169093,7.31262785088002,0.501,0.188,37.4331107147302,0.038125,0.00171218543019394,4.49097817755789,0.038,0.00899999999999999,23.6065573770492
12,"Evening",10,24,0.643958333333333,0.04459995673037,6.92590722438615,0.646,0.242,37.5800711743772,0.0401770833333333,0.0018063909448439,4.49607287282899,0.04,0.009,22.4008296603578
12,"Evening",11,140,0.55615625,0.0396480113326202,7.12893388011376,0.556,0.222,39.9168399168399,0.0386666666666667,0.002045105410572,5.28906571699656,0.038,0.011,28.448275862069
12,"Evening",12,238,0.554552083333333,0.0340392559111161,6.13815310304328,0.5495,0.206,37.1470969438548,0.0387916666666667,0.00156216224419648,4.02705626860532,0.039,0.007,18.0451127819549
12,"Evening",13,81,0.609239583333333,0.0754148868162565,12.3785270818483,0.5975,0.417,68.4459794484244,0.0392604166666667,0.00154405339195022,3.9328502421656,0.039,0.008,20.3767577606792
12,"Evening",14,430,0.578875,0.048967927204823,8.45915391143562,0.575,0.233,40.2504858561866,0.0391979166666667,0.00126174308559036,3.2189034338739,0.039,0.00600000000000001,15.3069359553548
13,"Day",1,460,0.587114583333333,0.0400070703729298,6.81418440431004,0.5885,0.24,40.8778808793002,0.03803125,0.00157248127760589,4.13470837168353,0.038,0.006,15.7764995891536
13,"Day",2,466,0.603072916666667,0.0416514976774177,6.9065442214908,0.6015,0.264,43.7758010190863,0.0405416666666667,0.00311842290324914,7.6918961642322,0.04,0.015,36.9989722507708
13,"Day",3,412,0.485822916666667,0.0457754231442494,9.42224452035409,0.484,0.207,42.6081176697614,0.0372708333333333,0.00157933474780176,4.23745488510253,0.0375,0.007,18.7814421464505
13,"Day",4,501,0.458552083333333,0.0397512978382412,8.66887302076545,0.4545,0.225,49.0674905158901,0.0378958333333333,0.00211002203364234,5.5679525901502,0.038,0.011,29.0269378779549
13,"Day",5,40,0.522458333333333,0.0479778274812914,9.18309163052073,0.529,0.372,71.2018502272909,0.0374895833333333,0.00147964997046184,3.94682959611938,0.037,0.007,18.6718532925813
13,"Day",6,360,0.479260416666667,0.0571449209957808,11.9235636844856,0.471,0.314,65.5176161185855,0.0369270833333333,0.00168738222461001,4.56949770275207,0.037,0.007,18.9562764456982
13,"Day",7,175,0.363885416666667,0.0281764626638195,7.74322393074363,0.36,0.135,37.0995906449489,0.0355416666666667,0.00199429009485986,5.61113274052011,0.035,0.011,30.9495896834701
13,"Day",8,87,0.479833333333333,0.0508414805090379,10.5956541526303,0.4725,0.305,63.5637374088225,0.0374479166666667,0.00179396527377449,4.79056095361198,0.037,0.008,21.3630041724618
13,"Day",9,439,0.451385416666667,0.0378557844545146,8.38657676051369,0.4505,0.211,46.7449749613459,0.0364375,0.00157488512530112,4.32215471780754,0.036,0.008,21.9554030874786
13,"Day",10,598,0.449083333333333,0.0519128149003422,11.5597286844332,0.451,0.306,68.1388012618297,0.0371458333333333,0.0020467132402267,5.50994029898384,0.037,0.011,29.6130117779024
13,"Day",11,508,0.549416666666667,0.0499917186124318,9.09905389578616,0.5555,0.211,38.4043682693766,0.0381354166666667,0.00175690991691104,4.60702955540726,0.038,0.007,18.3556405353728
13,"Day",12,135,0.425052083333333,0.0417716523851099,9.82741974995846,0.4235,0.244,57.404729812523,0.0366875,0.00164996012710993,4.49733595123662,0.037,0.009,24.5315161839864
13,"Day",13,159,0.369989583333333,0.035113498616454,9.49040194594326,0.3605,0.176,47.5689067822855,0.03603125,0.00157248127760589,4.3642151676833,0.036,0.008,22.2029488291414
13,"Day",14,344,0.366177083333333,0.0350914578874499,9.58319334678459,0.362,0.234,63.9035075242511,0.0375208333333333,0.00225238664843208,6.00302937949693,0.037,0.012,31.9822320932815
13,"Evening",1,25,0.547979166666667,0.052460707936445,9.57348584172665,0.545,0.216,39.4175569326693,0.0384583333333333,0.00200481875630044,5.21296317997947,0.038,0.011,28.602383531961
13,"Evening",2,262,0.505333333333333,0.0448789404759695,8.88105682242141,0.505,0.281,55.6068601583114,0.03753125,0.00167302515160255,4.45768566621829,0.0375,0.01,26.6444629475437
13,"Evening",3,479,0.448979166666667,0.0404175519888567,9.00209964950638,0.452,0.186,41.4273119576818,0.0369270833333333,0.0014671475487573,3.97309350298169,0.037,0.007,18.9562764456982
13,"Evening",4,55,0.480041666666667,0.0440176798610613,9.16955400282502,0.4845,0.271,56.4534328617307,0.0392708333333333,0.00344117228087561,8.76266681602278,0.039,0.019,48.3819628647215
13,"Evening",5,485,0.429885416666667,0.0348633029179806,8.10990593454201,0.4265,0.186,43.267343526618,0.0369479166666667,0.00264920958089555,7.17011896718277,0.037,0.021,56.8367634620806
13,"Evening",6,27,0.490333333333333,0.0469718093881105,9.57956683646033,0.4915,0.233,47.5186947654657,0.0407083333333333,0.00511533641774094,12.5658212923012,0.0395,0.034,83.5209825997953
13,"Evening",7,324,0.42065625,0.0441690122680691,10.5000252030177,0.416,0.242,57.5291583091895,0.03609375,0.00162919499010691,4.5137869855776,0.036,0.008,22.1645021645022
13,"Evening",8,398,0.385333333333333,0.0370074435376585,9.60400783849269,0.383,0.283,73.4429065743945,0.0353333333333333,0.00134294779195984,3.8007956376222,0.035,0.007,19.811320754717
13,"Evening",9,435,0.444052083333333,0.0459751351085085,10.3535456389238,0.445,0.213,47.9673461727932,0.03690625,0.00164206625291045,4.44929043972349,0.037,0.008,21.6765453005927
13,"Evening",10,130,0.417770833333333,0.0548255566927201,13.1233567109688,0.4115,0.264,63.1925397696105,0.03675,0.00237531161390625,6.46343296301019,0.037,0.02,54.421768707483
13,"Evening",11,511,0.549010416666667,0.0426497349388115,7.76847463072935,0.5505,0.212,38.6149321696234,0.0391770833333333,0.00211259277798965,5.39241974706213,0.039,0.011,28.0776389258176
13,"Evening",12,459,0.477458333333333,0.0362656620732896,7.59556584133825,0.476,0.17,35.605201151933,0.0371666666666667,0.00166491135636748,4.47958212475555,0.037,0.007,18.8340807174888
13,"Evening",13,198,0.342052083333333,0.0355594002056061,10.3959022436221,0.338,0.18,52.6235648810793,0.03540625,0.00141106995611579,3.98536969070657,0.035,0.007,19.7705207413945
13,"Evening",14,336,0.4303125,0.0464638654168342,10.7977029291118,0.421,0.232,53.9143064633261,0.03709375,0.00221990101723383,5.98456887544082,0.037,0.018,48.5256950294861
14,"Day",1,183,0.541510416666667,0.0480192932260547,8.86765826623305,0.5415,0.262,48.3831874579206,0.0387083333333333,0.00155540934985426,4.01828034407989,0.039,0.007,18.0839612486545
14,"Day",2,219,0.641479166666667,0.0488285893749848,7.61187454125969,0.6365,0.352,54.8731772271118,0.0399895833333333,0.00149732949414452,3.74429881317724,0.04,0.007,17.5045584787705
14,"Day",3,433,0.504583333333333,0.0420525152052493,8.33410705966955,0.497,0.219,43.402146985962,0.0393229166666667,0.00508350229802595,12.9275820029269,0.039,0.049,124.609271523179
14,"Day",4,584,0.52540625,0.0346305548460802,6.59119583105077,0.5235,0.176,33.4978885386308,0.0383541666666667,0.00148663637763182,3.87607529203298,0.038,0.007,18.2509505703422
14,"Day",5,507,0.592177083333333,0.0407014792933459,6.87319392102096,0.597,0.2,33.7736811553413,0.03953125,0.00136075153383787,3.44221731879935,0.04,0.005,12.6482213438735
14,"Day",6,392,0.443864583333333,0.0381919307519455,8.60441048599369,0.4435,0.215,48.4381967097698,0.0373854166666667,0.00151045334196248,4.04022069736411,0.038,0.007,18.7238785176929
14,"Day",7,548,0.360364583333333,0.0290528084670753,8.06205987234926,0.355,0.161,44.6769764416823,0.0361979166666667,0.00136589890715287,3.77341856364533,0.036,0.006,16.5755395683453
14,"Day",8,250,0.380104166666667,0.0364173120100192,9.58087682368277,0.377,0.187,49.1970402850096,0.0363229166666667,0.00124388856893607,3.42452832285238,0.036,0.007,19.2715801548609
14,"Day",9,65,0.5454375,0.0404409413446584,7.4144042799878,0.5465,0.252,46.2014437951186,0.0391875,0.00174303123745297,4.44792660275081,0.039,0.009,22.9665071770335
14,"Day",10,158,0.472666666666667,0.0423960441716383,8.96954390091079,0.4675,0.231,48.8716502115656,0.0375625,0.00146404270860914,3.89761785985794,0.038,0.008,21.2978369384359
14,"Day",11,117,0.563229166666667,0.0561905553342546,9.97649955999342,0.565,0.298,52.9091917884224,0.0387083333333333,0.00152809938135523,3.94772714236013,0.039,0.008,20.6673842841765
14,"Day",12,384,0.48271875,0.044832249465148,9.28744728998988,0.485,0.229,47.4396322910597,0.0383020833333333,0.00145182130020168,3.79044995429321,0.038,0.006,15.6649442480283
14,"Day",13,358,0.43221875,0.0421696331561743,9.75654877447457,0.4335,0.191,44.190586363965,0.03640625,0.00122756176819614,3.37184348345721,0.037,0.006,16.480686695279
14,"Day",14,380,0.47584375,0.0374101950993098,7.86186539159331,0.4735,0.198,41.6102974978656,0.03871875,0.0022835942353183,5.89790278693991,0.039,0.011,28.410008071025
14,"Evening",1,399,0.441510416666667,0.0360114001808102,8.15641009167814,0.443,0.208,47.1110062522119,0.0371458333333333,0.00181791764428522,4.89400151013406,0.037,0.008,21.5367358384745
14,"Evening",2,306,0.570104166666667,0.0470011151416794,8.24430303965142,0.5705,0.203,35.6075278640599,0.0389166666666667,0.00185055705221665,4.75517872089931,0.039,0.011,28.2655246252677
14,"Evening",3,467,0.570947916666667,0.0372449557988211,6.52335435713055,0.564,0.196,34.3288755906661,0.0393541666666667,0.00145080135146184,3.68652540339696,0.039,0.005,12.7051349920593
14,"Evening",4,341,0.428322916666667,0.0332519868157225,7.76329855859666,0.428,0.156,36.4211191906418,0.03703125,0.00143235635818818,3.86796653687947,0.037,0.008,21.6033755274262
14,"Evening",5,109,0.620489583333333,0.0482432421865142,7.77502853913302,0.6185,0.248,39.9684389007336,0.04009375,0.00203173830163134,5.06746887390513,0.04,0.009,22.4473889321902
14,"Evening",6,414,0.427739583333333,0.042458213461601,9.92618291969339,0.421,0.239,55.8751187200156,0.0369583333333333,0.00136046947521157,3.68108989910685,0.037,0.006,16.2344983089064
14,"Evening",7,339,0.4538125,0.0435175252053698,9.58931832097394,0.453,0.242,53.3259881559014,0.0378020833333333,0.00206535222772325,5.46359365834754,0.038,0.012,31.7442821713971
14,"Evening",8,269,0.501177083333333,0.0328329086489589,6.55115920915356,0.504,0.184,36.7135701369692,0.0376979166666667,0.00140014880161598,3.71412779649445,0.038,0.006,15.9159988947223
14,"Evening",9,491,0.495208333333333,0.0344416873071196,6.95498944359167,0.492,0.178,35.9444678165755,0.0378541666666667,0.00143621700945422,3.79407905634576,0.038,0.00799999999999999,21.1337369290038
14,"Evening",10,381,0.515947916666667,0.0391739359622177,7.59261442808119,0.5165,0.244,47.2915951626254,0.0381145833333333,0.00170367893977256,4.46988735223192,0.038,0.011,28.8603443563815
14,"Evening",11,33,0.648479166666667,0.0610004278098314,9.40669044518235,0.642,0.387,59.6780929739454,0.0396666666666667,0.00143392480656316,3.61493648713402,0.04,0.007,17.6470588235294
14,"Evening",12,133,0.575927083333333,0.0438992254557416,7.62235823355676,0.574,0.309,53.652625296171,0.0388854166666667,0.00161486379850417,4.15287770309134,0.039,0.007,18.0016072863649
14,"Evening",13,204,0.692635416666667,0.039607048759072,5.71831122203978,0.697,0.191,27.5758350503061,0.0405833333333333,0.00127044680633205,3.13046440985309,0.041,0.005,12.3203285420944
14,"Evening",14,113,0.694885416666667,0.0528415446189766,7.60435366055818,0.706,0.227,32.6672562922544,0.0408229166666667,0.00215697054449628,5.28372473262675,0.041,0.016,39.1936718550651
15,"Day",1,420,0.439197916666667,0.0356280846617758,8.11207961371458,0.438,0.179,40.7561131798022,0.036625,0.00134751232784127,3.67921454700689,0.037,0.005,13.6518771331058
15,"Day",2,289,0.527677083333333,0.062305105779064,11.807430670569,0.5205,0.334,63.2962867915589,0.03884375,0.00151016293997143,3.88778874328929,0.039,0.007,18.0209171359614
15,"Day",3,340,0.443635416666667,0.0444901218584806,10.0285324811903,0.4425,0.222,50.0410904224096,0.0372395833333333,0.00143449820066785,3.85207908431087,0.037,0.006,16.1118881118881
15,"Day",4,388,0.453791666666667,0.0347305164362672,7.65340551345526,0.45,0.178,39.2250482049398,0.0379166666666667,0.00205024602717084,5.40724226946156,0.038,0.01,26.3736263736264
15,"Day",5,352,0.462479166666667,0.0416375284080338,9.00311439067356,0.461,0.214,46.272354610568,0.0383020833333333,0.00642219800325266,16.7672289451252,0.037,0.052,135.762850149578
15,"Day",6,249,0.423291666666667,0.0378331285256069,8.9378392028208,0.4235,0.228,53.8635692489418,0.0367916666666667,0.00140612694393363,3.82186258826809,0.037,0.006,16.3080407701019
15,"Day",7,594,0.51203125,0.0333152258932127,6.50648293306565,0.511,0.15,29.2950869697894,0.0375833333333333,0.00159384782121537,4.24083677485243,0.038,0.007,18.6252771618625
15,"Day",8,171,0.4443125,0.0472757448659625,10.6402014046336,0.4395,0.235,52.8907019271346,0.0368333333333333,0.00132717877799938,3.60320030226076,0.037,0.007,19.0045248868778
15,"Day",9,63,0.566229166666667,0.0435999708272878,7.70005739618756,0.567,0.279,49.2733360314949,0.0392708333333333,0.00159920484627545,4.07224576239902,0.039,0.007,17.8249336870027
15,"Day",10,205,0.591635416666667,0.0393245924907227,6.64676105975558,0.5955,0.204,34.4806944028734,0.03915625,0.00148910517107635,3.80298208096114,0.039,0.00600000000000001,15.3232242617718
15,"Day",11,506,0.569895833333333,0.0413601585985625,7.25749447169073,0.573,0.176,30.8828367757266,0.0390208333333333,0.00150772862745094,3.86390678684704,0.039,0.00600000000000001,15.3764014949279
15,"Day",12,282,0.4940625,0.0581379145245438,11.7673198278646,0.486,0.328,66.3883617963314,0.0379479166666667,0.00136397091855606,3.59432358444639,0.038,0.006,15.8111446609937
15,"Day",13,422,0.352104166666667,0.0351692087715097,9.98829667494507,0.3485,0.178,50.5532217028578,0.0357395833333333,0.00121607471781065,3.40259903555296,0.036,0.005,13.9900903526669
15,"Day",14,311,0.55540625,0.0394489885468363,7.10272679625703,0.5525,0.222,39.9707421369493,0.0384895833333333,0.00167328728880524,4.34737698850618,0.0385,0.01,25.9810554803789
15,"Evening",1,448,0.439427083333333,0.0422642675484091,9.61803883998406,0.4405,0.194,44.1483939789025,0.0374479166666667,0.00134453898705813,3.59042399882004,0.037,0.007,18.692628650904
15,"Evening",2,586,0.594958333333333,0.0360791284369777,6.06414372496298,0.595,0.179,30.0861404860284,0.0396979166666667,0.00241538834914657,6.08442092674024,0.04,0.014,35.2663342954605
15,"Evening",3,492,0.499260416666667,0.0398936071363681,7.99054076882751,0.4995,0.203,40.6601431283774,0.0373854166666667,0.00146804410995444,3.92678279620024,0.037,0.008,21.3987183059348
15,"Evening",4,146,0.41034375,0.0391167828095361,9.53268639026088,0.403,0.191,46.5463407204326,0.0368958333333333,0.00179167176661861,4.85602737423451,0.037,0.008,21.682665160926
15,"Evening",5,77,0.55215625,0.0472955607408293,8.56561177036922,0.551,0.221,40.0249023713849,0.0436666666666667,0.0119504826299074,27.3675174730705,0.04,0.099,226.717557251908
15,"Evening",6,220,0.651416666666667,0.0386440345138648,5.93230669267465,0.654,0.161,24.7153639503646,0.0395729166666667,0.00163992805790002,4.14406669013955,0.04,0.009,22.7428270597526
15,"Evening",7,557,0.626739583333333,0.157499757379373,25.1300159695844,0.5715,0.696,111.050908305217,0.0401354166666667,0.00288597257771072,7.19058830677988,0.04,0.014,34.8819101998443
15,"Evening",8,564,0.506947916666667,0.0594473442001923,11.7265190852497,0.4975,0.353,69.6323997780837,0.0385416666666667,0.0018519785531705,4.8051335433613,0.038,0.00799999999999999,20.7567567567567
15,"Evening",9,284,0.5829375,0.0646631453644273,11.0926377809675,0.571,0.349,59.8691969550767,0.0406458333333333,0.00312200733896661,7.68100216660162,0.04,0.017,41.8247052793439
15,"Evening",10,66,0.591458333333333,0.0383984420371087,6.49216350046219,0.5945,0.229,38.7178584008454,0.0397708333333333,0.00181502017774295,4.56369662292621,0.04,0.011,27.6584599266632
15,"Evening",11,314,0.606916666666667,0.0324003465435225,5.33851652508953,0.607,0.171,28.1752025264314,0.0389479166666667,0.00140202704130891,3.59974848798222,0.039,0.007,17.9727199786039
15,"Evening",12,348,0.455135416666667,0.043251922936666,9.50308882869096,0.448,0.232,50.9738402032362,0.03703125,0.00139512780022024,3.76743372211373,0.037,0.006,16.2025316455696
15,"Evening",13,338,0.506229166666667,0.0392847845640728,7.76027679770977,0.508,0.233,46.0265854561916,0.03803125,0.00153179031820526,4.02771488763914,0.038,0.008,21.0353327855382
15,"Evening",14,385,0.56915625,0.0417431565459663,7.33421736930172,0.569,0.232,40.762093010487,0.0392708333333333,0.00129353995455691,3.29389484449505,0.039,0.00600000000000001,15.2785145888594
